dataset ,ratio_evaluation ,evaluation_method         ,feature_selection ,learner             ,accuracy           ,f1_score             ,precision           ,recall               ,top 1                       ,top 2                                  ,top 3                                  ,top 4                           ,top 5                                    ,top 6                                    ,top 7                                  ,top 8                                    ,top 9                                    ,top 10
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,tree                ,0.8272881355932203 ,0.42977056519306095  ,0.46772228989037756 ,0.39751552795031053  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,naive_bayes         ,0.7745762711864407 ,0.517766497461929    ,0.37265135699373697 ,0.8479809976247031   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,logistic_regression ,0.8523728813559323 ,0.5374402549123738   ,0.5446716899892358  ,0.5303983228511531   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,neural_network      ,0.8315254237288136 ,0.35032679738562095  ,0.4364820846905538  ,0.2925764192139738   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,gradient_boosting   ,0.8228813559322034 ,0.41522104085058753  ,0.45745992601726265 ,0.3801229508196721   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,svm                 ,0.8255932203389831 ,0.15724815724815727  ,0.3392226148409894  ,0.1023454157782516   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,random_forest       ,0.9224137931034483 ,0.8                  ,0.6666666666666666  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,logistic_regression ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,neural_network      ,0.8310344827586207 ,0.6474820143884892   ,0.4787234042553192  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,gradient_boosting   ,0.9120689655172414 ,0.7792207792207793   ,0.6382978723404256  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,random_forest       ,0.8176136363636364 ,0.34355828220858897  ,0.4019138755980861  ,0.3                  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,tree                ,0.8238636363636364 ,0.3404255319148936   ,0.42105263157894735 ,0.2857142857142857   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,neural_network      ,0.8198863636363637 ,0.24343675417661098  ,0.3669064748201439  ,0.18214285714285713  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,gradient_boosting   ,0.8                ,0.36                 ,0.36666666666666664 ,0.3535714285714286   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,svm                 ,0.8295454545454546 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,random_forest       ,0.8211864406779661 ,0.39817455790074163  ,0.4240583232077764  ,0.37526881720430105  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,knn                 ,0.8189830508474576 ,0.3665480427046263   ,0.41255006675567424 ,0.3297758804695838   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,tree                ,0.8269491525423729 ,0.41955656623081294  ,0.4606741573033708  ,0.38517745302713985  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,naive_bayes         ,0.7994915254237288 ,0.5668253387037715   ,0.4331281477336318  ,0.8199152542372882   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,logistic_regression ,0.8528813559322034 ,0.5292841648590021   ,0.547085201793722   ,0.5126050420168067   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,neural_network      ,0.827457627118644  ,0.3240371845949535   ,0.4326241134751773  ,0.25902335456475584  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,gradient_boosting   ,0.8259322033898305 ,0.4101091326823665   ,0.41271676300578036 ,0.4075342465753425   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,svm                 ,0.820677966101695  ,0.14539579967689822  ,0.3284671532846715  ,0.09336099585062241  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,random_forest       ,0.9189655172413793 ,0.7929515418502203   ,0.656934306569343   ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,logistic_regression ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,neural_network      ,0.843103448275862  ,0.6642066420664207   ,0.4972375690607735  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,gradient_boosting   ,0.9120689655172414 ,0.7792207792207793   ,0.6382978723404256  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5            ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,random_forest       ,0.8244318181818182 ,0.3655030800821355   ,0.42995169082125606 ,0.31785714285714284  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,neural_network      ,0.8170454545454545 ,0.22596153846153846  ,0.34558823529411764 ,0.16785714285714284  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,gradient_boosting   ,0.8005681818181818 ,0.3583180987202925   ,0.36704119850187267 ,0.35                 ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,svm                 ,0.8181818181818182 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,random_forest       ,0.8223728813559322 ,0.37988165680473374  ,0.40125             ,0.36067415730337077  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,knn                 ,0.8101694915254237 ,0.3563218390804597   ,0.3865336658354115  ,0.3304904051172708   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,tree                ,0.8296610169491525 ,0.37770897832817335  ,0.43509272467902993 ,0.3336980306345733   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,naive_bayes         ,0.7967796610169492 ,0.5596768270290121   ,0.42546063651591287 ,0.8175965665236051   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,logistic_regression ,0.8554237288135593 ,0.5145133750711441   ,0.5594059405940595  ,0.47629083245521603  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,neural_network      ,0.8296610169491525 ,0.33222591362126247  ,0.44014084507042256 ,0.26680896478121663  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,gradient_boosting   ,0.8223728813559322 ,0.4164810690423163   ,0.4358974358974359  ,0.39872068230277186  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,svm                 ,0.8255932203389831 ,0.12574341546304163  ,0.30578512396694213 ,0.07914438502673797  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,random_forest       ,0.9189655172413793 ,0.7929515418502203   ,0.656934306569343   ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,logistic_regression ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,neural_network      ,0.8379310344827586 ,0.6569343065693432   ,0.4891304347826087  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,gradient_boosting   ,0.9120689655172414 ,0.7792207792207793   ,0.6382978723404256  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean     ,important_activities_complete_majority   ,                                         ,                                       ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,random_forest       ,0.8278409090909091 ,0.3803680981595092   ,0.4449760765550239  ,0.33214285714285713  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,neural_network      ,0.8153409090909091 ,0.21686746987951808  ,0.3333333333333333  ,0.16071428571428573  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10           ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
