dataset ,ratio_evaluation ,evaluation_method         ,feature_selection ,learner             ,accuracy           ,f1_score             ,precision           ,recall               ,top 1                       ,top 2                                  ,top 3                                  ,top 4                                  ,top 5                                    ,top 6                                    ,top 7                                    ,top 8                                    ,top 9                                    ,top 10
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,tree                ,0.8222033898305084 ,0.39469128678592036  ,0.4253731343283582  ,0.3681377825618945   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,naive_bayes         ,0.7935593220338983 ,0.5583756345177665   ,0.42168674698795183 ,0.8261802575107297   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,logistic_regression ,0.8469491525423729 ,0.5390505359877489   ,0.55                ,0.5285285285285285   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,neural_network      ,0.8279661016949152 ,0.3164983164983165   ,0.44507575757575757 ,0.24555903866248693  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,gradient_boosting   ,0.8230508474576271 ,0.42574257425742573  ,0.44585253456221197 ,0.4073684210526316   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (5)         ,svm                 ,0.8166101694915254 ,0.1599378881987578   ,0.3259493670886076  ,0.10596707818930041  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,random_forest       ,0.9086206896551724 ,0.7725321888412017   ,0.6293706293706294  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,logistic_regression ,0.8448275862068966 ,0.64                 ,0.5                 ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,neural_network      ,0.8310344827586207 ,0.6474820143884892   ,0.4787234042553192  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,gradient_boosting   ,0.9137931034482759 ,0.782608695652174    ,0.6428571428571429  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,anova (5)         ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,random_forest       ,0.821590909090909  ,0.35655737704918034  ,0.4182692307692308  ,0.3107142857142857   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,tree                ,0.8238636363636364 ,0.3404255319148936   ,0.42105263157894735 ,0.2857142857142857   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,neural_network      ,0.81875            ,0.22384428223844283  ,0.3511450381679389  ,0.16428571428571428  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,gradient_boosting   ,0.7994318181818182 ,0.35701275045537345  ,0.3643122676579926  ,0.35                 ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,svm                 ,0.8295454545454546 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,random_forest       ,0.826271186440678  ,0.41193344807802645  ,0.4437577255871446  ,0.38436830835117775  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,knn                 ,0.8152542372881356 ,0.3771428571428571   ,0.4064039408866995  ,0.35181236673773986  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,tree                ,0.8242372881355933 ,0.4164321890827237   ,0.45510455104551045 ,0.38381742738589214  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,naive_bayes         ,0.8123728813559322 ,0.5839909808342728   ,0.45491803278688525 ,0.8153200419727177   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,logistic_regression ,0.8501694915254238 ,0.5028121484814397   ,0.5315101070154578  ,0.47705442902881534  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,neural_network      ,0.8306779661016949 ,0.3525599481529488   ,0.4503311258278146  ,0.2896698615548456   ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,gradient_boosting   ,0.8310169491525424 ,0.43640474844544935  ,0.4519906323185012  ,0.42185792349726775  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,svm                 ,0.828135593220339  ,0.13184931506849315  ,0.3130081300813008  ,0.08351409978308026  ,grades_below_5              ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,random_forest       ,0.9172413793103448 ,0.7894736842105263   ,0.6521739130434783  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,logistic_regression ,0.8448275862068966 ,0.64                 ,0.5                 ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,neural_network      ,0.8241379310344827 ,0.6382978723404256   ,0.46875             ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,gradient_boosting   ,0.9120689655172414 ,0.7792207792207793   ,0.6382978723404256  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,random_forest       ,0.8289772727272727 ,0.40631163708086787  ,0.45374449339207046 ,0.3678571428571429   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,neural_network      ,0.8164772727272728 ,0.22911694510739855  ,0.34532374100719426 ,0.17142857142857143  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,gradient_boosting   ,0.8011363636363636 ,0.36363636363636365  ,0.37037037037037035 ,0.35714285714285715  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,svm                 ,0.8181818181818182 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,random_forest       ,0.8205084745762712 ,0.38322655794991256  ,0.42950391644908614 ,0.3459516298633018   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,knn                 ,0.8115254237288135 ,0.39234972677595625  ,0.4203747072599532  ,0.367827868852459    ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,tree                ,0.8255932203389831 ,0.4196277495769882   ,0.45036319612590797 ,0.3928194297782471   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,naive_bayes         ,0.7996610169491526 ,0.561572700296736    ,0.4193905817174515  ,0.8496071829405163   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,logistic_regression ,0.8591525423728813 ,0.5436573311367381   ,0.553072625698324   ,0.5345572354211663   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,neural_network      ,0.8261016949152542 ,0.30769230769230765  ,0.42379182156133827 ,0.24152542372881355  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,gradient_boosting   ,0.8167796610169491 ,0.4178782983306409   ,0.406282722513089   ,0.43015521064301554  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,svm                 ,0.8257627118644068 ,0.18799368088467613  ,0.3233695652173913  ,0.13251670378619154  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,random_forest       ,0.9120689655172414 ,0.7792207792207793   ,0.6382978723404256  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,tree                ,0.896551724137931  ,0.7499999999999999   ,0.6                 ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,naive_bayes         ,0.5862068965517241 ,0.42857142857142855  ,0.2727272727272727  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,logistic_regression ,0.8448275862068966 ,0.64                 ,0.5                 ,0.8888888888888888   ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,neural_network      ,0.8241379310344827 ,0.6382978723404256   ,0.46875             ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,gradient_boosting   ,0.9086206896551724 ,0.7725321888412017   ,0.6293706293706294  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10       ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,random_forest       ,0.8261363636363637 ,0.3571428571428571   ,0.4336734693877551  ,0.30357142857142855  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,neural_network      ,0.8198863636363637 ,0.236144578313253    ,0.362962962962963   ,0.175                ,grades_below_5              ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
