dataset ,ratio_evaluation ,evaluation_method         ,feature_selection ,learner             ,accuracy           ,f1_score             ,precision           ,recall               ,top 1                        ,top 2                                  ,top 3                                  ,top 4                                  ,top 5                                    ,top 6                                    ,top 7                                    ,top 8                                    ,top 9                                    ,top 10
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,tree                ,0.8238636363636364 ,0.3404255319148936   ,0.42105263157894735 ,0.2857142857142857   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,neural_network      ,0.8170454545454545 ,0.20297029702970298  ,0.33064516129032256 ,0.14642857142857144  ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,gradient_boosting   ,0.7994318181818182 ,0.35701275045537345  ,0.3643122676579926  ,0.35                 ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,anova (10)        ,svm                 ,0.8295454545454546 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,random_forest       ,0.8169491525423729 ,0.39597315436241604  ,0.41500586166471276 ,0.3786096256684492   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,knn                 ,0.8049152542372882 ,0.3522791221159257   ,0.3752997601918465  ,0.33191940615058324  ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,tree                ,0.8279661016949152 ,0.43454038997214484  ,0.464839094159714   ,0.40794979079497906  ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,naive_bayes         ,0.7954237288135593 ,0.5706154393454287   ,0.42659574468085104 ,0.8614393125671321   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,logistic_regression ,0.8549152542372881 ,0.5508919202518363   ,0.5480167014613778  ,0.5537974683544303   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,neural_network      ,0.8310169491525424 ,0.34364713627386445  ,0.43211920529801323 ,0.28524590163934427  ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,gradient_boosting   ,0.8167796610169491 ,0.4070213933077345   ,0.42545871559633025 ,0.3901156677181914   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,"random (n=10, test=33%)" ,anova (10)        ,svm                 ,0.8286440677966102 ,0.11857018308631212  ,0.3022222222222222  ,0.0737527114967462   ,grades_below_5               ,grades_between_7_5_10                  ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,random_forest       ,0.9137931034482759 ,0.782608695652174    ,0.6428571428571429  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,tree                ,0.9655172413793104 ,0.9                  ,0.8181818181818182  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,naive_bayes         ,0.603448275862069  ,0.43902439024390244  ,0.28125             ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,logistic_regression ,0.8448275862068966 ,0.64                 ,0.5                 ,0.8888888888888888   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,neural_network      ,0.8120689655172414 ,0.6228373702422145   ,0.45226130653266333 ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,gradient_boosting   ,0.9655172413793104 ,0.9                  ,0.8181818181818182  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,holdout (33/67)           ,anova (10)        ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_between_0_2_5                   ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,random_forest       ,0.8255681818181818 ,0.3920792079207921   ,0.44                ,0.3535714285714286   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,neural_network      ,0.8130681818181819 ,0.17543859649122806  ,0.29411764705882354 ,0.125                ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,gradient_boosting   ,0.8011363636363636 ,0.36363636363636365  ,0.37037037037037035 ,0.35714285714285715  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (5)          ,svm                 ,0.8181818181818182 ,-1.0                 ,0.0                 ,0.0                  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,random_forest       ,0.8174576271186441 ,0.4206562668101129   ,0.43784994400895855 ,0.40476190476190477  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,knn                 ,0.8135593220338984 ,0.3742889647326508   ,0.41645569620253164 ,0.33987603305785125  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,tree                ,0.8284745762711865 ,0.3990498812351544   ,0.45964432284541723 ,0.35257082896117525  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,naive_bayes         ,0.7971186440677966 ,0.5623400365630713   ,0.4262749445676275  ,0.8259935553168636   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,logistic_regression ,0.8522033898305085 ,0.5316863587540278   ,0.5345572354211663  ,0.5288461538461539   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,neural_network      ,0.8279661016949152 ,0.3228819212808539   ,0.42680776014109345 ,0.259656652360515    ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,gradient_boosting   ,0.8240677966101695 ,0.4389189189189189   ,0.44082519001085774 ,0.4370290635091496   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,"random (n=10, test=33%)" ,chi2 (5)          ,svm                 ,0.8191525423728814 ,0.16575449569976544  ,0.31268436578171094 ,0.1127659574468085   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,random_forest       ,0.9155172413793103 ,0.7860262008733624   ,0.6474820143884892  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,knn                 ,0.9310344827586207 ,0.7999999999999999   ,0.7272727272727273  ,0.8888888888888888   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,tree                ,0.9655172413793104 ,0.9                  ,0.8181818181818182  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,naive_bayes         ,0.603448275862069  ,0.43902439024390244  ,0.28125             ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,logistic_regression ,0.8448275862068966 ,0.64                 ,0.5                 ,0.8888888888888888   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,neural_network      ,0.8155172413793104 ,0.627177700348432    ,0.45685279187817257 ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,gradient_boosting   ,0.9655172413793104 ,0.9                  ,0.8181818181818182  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,holdout (33/67)           ,chi2 (5)          ,svm                 ,0.8620689655172413 ,0.6923076923076924   ,0.5294117647058824  ,1.0                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,random_forest       ,0.8210227272727273 ,0.37375745526838966  ,0.42152466367713004 ,0.3357142857142857   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,knn                 ,0.8238636363636364 ,0.4150943396226415   ,0.44                ,0.39285714285714285  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,tree                ,0.8181818181818182 ,0.30434782608695654  ,0.3888888888888889  ,0.25                 ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,naive_bayes         ,0.7784090909090909 ,0.5411764705882353   ,0.40350877192982454 ,0.8214285714285714   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,logistic_regression ,0.8579545454545454 ,0.5762711864406779   ,0.5483870967741935  ,0.6071428571428571   ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
turma   ,            1.0  ,xvalidation (k=10)        ,chi2 (10)         ,neural_network      ,0.81875            ,0.22004889975550124  ,0.3488372093023256  ,0.16071428571428573  ,grades_below_5               ,grades_average                         ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_below_mean                        ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority
